customer_id,age,balance,risk_profile,marketing_channel,offer_amount,previous_investments,responded_before,membership_tier,accepted
1807,64,279401.22,high,phone,81614,1,0,platinum,0
1808,62,208471.84,high,email,83238,1,0,platinum,0
1809,46,349171.79,medium,email,70988,1,1,gold,0
1810,28,295305.57,high,sms,10496,0,1,standard,1
1811,18,66724.55,low,email,72147,0,1,gold,1
1812,21,401683.19,high,email,86455,0,0,standard,0
1813,86,415724.74,high,in_branch,15460,0,1,gold,1
1814,68,310526.79,low,phone,84108,0,0,standard,1
1815,21,342285.5,low,phone,71073,1,0,standard,1
1816,45,163099.38,medium,email,13891,0,0,platinum,1
1817,81,187925.67,low,email,69278,1,1,standard,1
1818,56,476608.3,high,email,60559,1,0,gold,1
1819,64,329530.5,low,email,33634,0,1,platinum,1
1820,66,155999.64,medium,phone,49802,1,0,platinum,0
1821,84,11428.28,medium,in_branch,96074,1,1,platinum,1
1822,49,482881.28,low,in_branch,24480,1,1,platinum,1
1823,29,81081.2,medium,sms,97147,1,1,platinum,0
1824,21,407163.1,medium,email,39200,1,0,standard,0
1825,26,123334.57,high,in_branch,94972,1,0,gold,1
1826,76,281185.6,high,phone,23410,1,1,standard,1
1827,28,312512.5,high,in_branch,83933,1,1,gold,1
1828,18,76641.33,high,sms,45056,1,0,standard,0
1829,33,242920.54,high,in_branch,88045,1,1,platinum,1
1830,61,263092.6,high,in_branch,89210,1,1,gold,1
1831,48,458540.27,high,phone,81381,1,0,gold,0
1832,73,3203.65,high,phone,87332,0,0,standard,1
1833,39,498480.38,low,email,25843,0,1,gold,0
1834,22,413184.92,low,phone,77103,1,0,standard,1
1835,72,323265.31,low,sms,15859,0,0,platinum,1
1836,43,49132.62,high,sms,25502,0,1,gold,1
1837,56,59761.21,medium,phone,65261,1,0,platinum,1
1838,46,207570.31,low,in_branch,26522,1,0,platinum,1
1839,80,242332.2,low,sms,68681,0,0,standard,1
1840,39,148741.92,low,phone,38368,0,1,gold,1
1841,28,75846.19,medium,sms,91851,0,1,standard,0
1842,89,268479.28,high,in_branch,44074,0,1,gold,0
1843,61,56596.84,low,in_branch,53456,0,0,platinum,0
1844,89,380847.26,high,email,85226,1,1,standard,0
1845,67,119321.26,low,email,11498,1,1,gold,1
1846,72,434724.41,low,sms,23057,0,0,platinum,1
1847,28,210529.46,medium,sms,52223,0,0,gold,1
1848,27,250054.72,low,phone,40415,0,0,standard,1
1849,79,262883.46,high,email,11056,1,1,standard,1
1850,25,374312.88,medium,sms,89186,1,0,gold,1
1851,85,392227.73,low,sms,29236,0,1,platinum,1
1852,55,180390.41,low,phone,58586,1,0,gold,1
1853,62,73731.27,medium,in_branch,35949,0,1,gold,1
1854,87,224086.62,low,sms,11475,1,1,gold,1
1855,31,49262.62,high,email,47744,1,1,platinum,0
1856,34,414338.17,medium,phone,58102,1,0,gold,1
1857,42,11238.92,high,sms,15200,0,0,platinum,1
1858,71,19141.84,low,sms,9270,1,1,platinum,1
1859,47,70807.3,low,in_branch,22960,1,0,gold,1
1860,66,12038.66,medium,email,5013,1,1,gold,1
1861,76,317298.32,low,sms,50582,1,1,standard,1
1862,62,62204.4,high,in_branch,87178,1,0,gold,1
1863,56,67462.88,medium,email,46591,0,0,platinum,1
1864,45,215805.79,high,email,18539,1,1,standard,0
1865,61,159219.51,low,phone,72132,1,1,standard,1
1866,87,65695.13,low,phone,71641,0,1,standard,1
1867,86,85011.93,low,phone,84986,1,1,standard,0
1868,39,38848.37,medium,sms,24912,1,1,platinum,1
1869,85,172426.15,low,phone,61164,0,0,gold,1
1870,82,132660.72,medium,email,44815,0,0,gold,1
1871,85,22791.45,medium,phone,8372,1,1,standard,1
1872,61,375170.17,low,sms,92953,1,1,gold,1
1873,35,209868.98,high,email,71451,1,0,gold,0
1874,66,149952.02,medium,email,38020,0,1,platinum,1
1875,65,289308.73,high,sms,15969,0,1,gold,1
1876,71,120372.55,high,phone,20290,0,0,gold,0
1877,31,197176.92,high,in_branch,86393,0,0,gold,0
1878,89,433331.84,low,sms,61233,0,1,gold,1
1879,51,37605.57,medium,in_branch,46172,1,0,platinum,1
1880,87,12601.06,medium,sms,38655,1,1,platinum,1
1881,49,466269.26,high,phone,90146,0,1,platinum,0
1882,26,209809.67,high,sms,91935,1,0,platinum,0
1883,34,386794.81,high,sms,33968,1,0,standard,0
1884,19,82513.9,low,email,81016,0,0,platinum,1
1885,29,450406.1,medium,phone,78960,0,1,standard,0
1886,68,323604.12,high,email,86546,1,0,gold,0
1887,86,112889.14,medium,sms,60982,1,1,gold,1
1888,34,371047.64,low,in_branch,45840,1,0,platinum,1
1889,56,312688.72,medium,email,21878,0,0,platinum,1
1890,75,28266.4,medium,email,41100,0,0,standard,1
1891,65,33515.92,medium,in_branch,21670,0,0,gold,0
1892,81,434898.4,medium,sms,48303,1,1,platinum,1
1893,53,21293.53,high,in_branch,58332,1,1,gold,1
1894,78,197048.56,medium,sms,72771,0,0,gold,1
1895,26,344580.85,low,email,18931,0,0,gold,1
1896,75,481040.31,medium,sms,66991,0,0,standard,0
1897,26,367007.93,high,email,39442,1,0,gold,1
1898,44,323380.87,high,phone,88518,0,1,gold,0
1899,79,5933.91,high,phone,43136,0,1,gold,1
1900,30,490611.91,medium,email,5906,1,0,standard,1
1901,61,415419.8,low,in_branch,36890,0,1,standard,1
1902,20,468230.06,medium,sms,25283,0,0,gold,1
1903,46,286781.29,medium,phone,98274,1,0,platinum,1
1904,69,130684.19,high,sms,17867,0,0,platinum,1
1905,36,197877.57,medium,sms,99376,0,1,platinum,0
1906,20,27222.93,medium,email,94076,1,0,standard,0
1907,35,29114.63,low,in_branch,35864,0,1,platinum,1
1908,66,407919.92,low,in_branch,81795,1,0,platinum,1
1909,87,278803.27,medium,phone,46058,0,1,gold,1
1910,77,13053.57,low,in_branch,15416,1,1,platinum,1
1911,29,307341.91,high,in_branch,62823,1,0,platinum,1
1912,58,144564.76,low,sms,66630,1,1,platinum,0
1913,73,318451.17,high,email,55689,0,1,standard,0
1914,76,200115.38,low,phone,19946,0,1,platinum,1
1915,67,228547.36,low,email,39256,1,1,standard,0
1916,42,96750.0,medium,sms,8200,1,0,standard,1
1917,29,107272.17,low,phone,32410,0,1,gold,1
1918,81,23903.4,high,email,87955,0,0,standard,0
1919,62,54001.49,medium,in_branch,86400,1,1,standard,1
1920,88,363921.69,high,in_branch,65053,1,1,standard,1
1921,39,212508.63,high,in_branch,26229,0,0,gold,0
1922,23,237632.0,high,phone,81186,1,0,platinum,1
1923,81,388745.32,low,email,70645,1,0,standard,1
1924,34,357955.26,high,phone,47147,1,1,platinum,1
1925,30,60414.33,medium,sms,80253,0,0,standard,0
1926,45,70234.71,low,in_branch,29813,1,1,platinum,1
1927,47,328272.27,low,in_branch,76175,0,1,platinum,1
1928,18,278776.57,low,in_branch,27644,0,0,gold,1
1929,25,313885.84,high,phone,19822,0,0,standard,1
1930,58,150485.66,high,email,54359,1,1,standard,1
1931,29,103289.08,low,email,42777,1,0,platinum,1
1932,47,234938.2,low,phone,82676,0,1,platinum,1
1933,49,341588.51,medium,email,85429,0,1,platinum,1
1934,33,471842.72,medium,sms,39327,1,0,platinum,1
1935,70,78462.63,low,sms,86326,0,1,standard,1
1936,26,219597.46,high,email,95841,0,0,gold,0
1937,53,384955.07,medium,in_branch,62977,1,1,gold,1
1938,61,361196.31,low,phone,92061,1,0,standard,0
1939,73,266765.23,low,phone,76740,0,1,gold,1
1940,42,353396.88,medium,phone,33334,0,0,platinum,1
1941,30,174614.87,low,sms,42804,1,0,standard,1
1942,70,115864.27,low,phone,82802,1,1,standard,0
1943,58,136063.0,low,phone,10295,1,0,platinum,1
1944,54,293644.15,high,sms,20507,1,0,standard,0
1945,61,58172.17,low,phone,69874,0,1,standard,1
1946,69,340751.31,low,phone,80561,0,0,platinum,1
1947,43,387798.31,high,phone,56504,0,0,platinum,1
1948,51,493764.17,medium,email,67433,0,0,gold,0
1949,41,452628.77,high,in_branch,8687,0,0,gold,1
1950,73,102634.7,high,email,91311,1,0,standard,0
1951,44,22780.7,low,phone,45612,1,1,standard,1
1952,62,340493.24,medium,phone,76006,0,0,gold,1
1953,20,220194.37,medium,in_branch,5549,0,0,gold,1
1954,74,189349.15,medium,sms,56770,1,0,platinum,1
1955,24,24899.97,medium,in_branch,76625,0,1,platinum,1
1956,87,60504.2,low,sms,65704,0,1,standard,0
1957,48,496359.76,high,email,39530,0,1,platinum,1
1958,47,235080.32,low,in_branch,52525,1,1,standard,1
1959,22,64605.21,high,in_branch,25628,1,1,platinum,1
1960,58,457458.62,high,in_branch,64918,1,0,gold,1
1961,31,16837.22,medium,phone,25341,0,0,standard,1
1962,64,36898.82,low,email,71465,0,1,platinum,1
1963,70,156684.42,low,phone,59009,1,0,gold,1
1964,87,202760.38,medium,in_branch,10494,0,1,platinum,1
1965,29,1232.73,low,in_branch,96100,0,0,standard,0
1966,49,471197.73,medium,sms,64761,0,0,gold,0
1967,26,7094.68,low,sms,93240,0,0,standard,1
1968,34,379064.39,high,in_branch,25207,1,0,platinum,1
1969,27,461002.05,low,sms,6298,1,1,platinum,1
1970,57,111182.62,high,sms,32403,1,0,gold,0
1971,56,146037.71,low,email,51081,0,1,gold,1
1972,24,46928.16,high,phone,68071,1,1,standard,0
1973,47,19360.73,low,sms,48413,0,1,standard,1
1974,36,223734.38,medium,in_branch,50861,0,1,gold,1
1975,73,497489.47,high,sms,50633,0,0,platinum,1
1976,20,126172.45,high,phone,38139,0,1,standard,1
1977,49,212166.02,medium,email,94732,1,0,standard,0
1978,21,82953.28,high,sms,19732,0,0,standard,1
1979,58,20012.86,low,email,86122,1,0,platinum,0
1980,57,377728.54,high,email,95867,1,1,gold,1
1981,25,359753.14,low,email,30581,1,0,standard,1
1982,55,403816.94,medium,email,80784,1,1,platinum,1
1983,80,253553.61,high,sms,6049,0,1,gold,1
1984,32,399182.89,medium,in_branch,59156,0,1,standard,0
1985,61,172733.46,high,sms,99957,0,1,gold,0
1986,54,459838.04,low,email,13338,0,1,platinum,1
1987,28,110766.64,high,in_branch,93368,0,0,standard,0
1988,57,165972.37,medium,sms,58446,0,0,gold,1
1989,47,169382.06,medium,phone,82576,0,0,gold,1
1990,40,312879.5,high,in_branch,96007,1,1,standard,1
1991,36,196654.7,high,sms,49960,1,0,gold,1
1992,56,273617.19,low,email,34625,1,0,gold,1
1993,79,491922.45,low,sms,81742,1,1,platinum,0
1994,81,471258.72,high,email,12326,0,1,platinum,0
1995,37,451001.3,medium,email,75598,1,0,gold,1
1996,22,58214.64,medium,email,97013,0,0,platinum,1
1997,34,242149.83,medium,phone,16462,1,0,platinum,1
1998,84,350711.72,low,phone,34032,0,1,platinum,1
1999,27,334933.97,high,email,61456,0,0,platinum,0
2000,72,339315.87,low,email,86112,0,1,standard,1
2001,27,240359.8,medium,sms,96463,1,1,gold,1
2002,47,166612.55,medium,email,65967,0,1,standard,0
2003,60,373498.42,high,phone,65745,0,0,gold,1
2004,84,407744.44,medium,in_branch,13841,0,0,platinum,1
2005,60,167735.49,low,email,12287,0,0,gold,1
2006,42,199154.53,high,email,59531,0,1,platinum,0
2007,19,48525.38,low,sms,19446,1,0,gold,1
2008,81,432704.63,medium,sms,10899,0,0,standard,1
2009,18,432270.82,low,phone,13737,0,0,standard,1
2010,48,379987.24,low,phone,54453,1,1,standard,1
2011,60,123241.61,medium,phone,85799,0,0,platinum,0
2012,27,279205.55,medium,sms,96719,1,0,platinum,0
2013,42,136266.09,low,sms,99806,0,1,gold,1
2014,35,407700.86,medium,sms,62649,1,1,platinum,1
2015,67,144379.5,high,sms,80188,0,1,gold,0
2016,57,16443.59,high,in_branch,53448,1,0,standard,0
2017,24,417962.46,high,sms,57257,0,0,platinum,1
2018,29,16831.41,medium,sms,76654,0,0,standard,0
2019,54,205082.72,medium,phone,87361,1,1,gold,1
2020,71,294234.27,high,sms,82523,1,1,platinum,1
2021,88,775.98,high,email,97174,0,0,gold,0
2022,23,210107.72,medium,email,95264,1,0,gold,0
2023,88,105385.45,low,in_branch,33350,0,1,standard,0
2024,51,64355.72,medium,sms,20847,0,1,platinum,1
2025,60,325298.36,low,sms,71794,1,1,standard,1
2026,89,12757.03,high,phone,10869,1,0,standard,1
2027,27,111080.0,low,sms,25558,1,1,platinum,1
2028,27,23355.37,medium,in_branch,10612,1,0,platinum,1
2029,27,364763.86,medium,in_branch,25683,1,1,gold,1
2030,73,440398.5,medium,phone,29157,0,1,platinum,1
2031,69,409997.94,low,email,53231,0,0,gold,1
2032,31,95313.16,high,phone,48142,0,1,standard,1
2033,47,170366.48,low,email,78037,0,1,gold,1
2034,80,143847.15,high,phone,72793,0,0,platinum,0
2035,30,219852.15,high,email,61834,0,0,standard,1
2036,45,138069.15,high,email,53132,1,0,gold,1
2037,56,381994.9,low,in_branch,64382,0,0,gold,1
2038,34,158443.83,high,phone,33391,1,0,gold,1
2039,89,476597.69,low,sms,42530,1,0,standard,1
2040,52,168419.33,medium,email,15782,1,1,gold,1
2041,83,67322.7,low,sms,25153,1,0,gold,1
2042,21,498100.83,high,sms,30078,1,0,platinum,1
2043,45,208886.56,high,phone,72188,0,1,gold,0
2044,68,50746.83,high,email,79595,1,1,standard,0
2045,45,191904.08,low,phone,24339,1,1,gold,1
2046,69,14675.44,low,in_branch,72173,0,0,platinum,1
2047,57,227517.94,low,phone,62379,0,0,platinum,1
2048,75,389583.52,high,email,30114,0,0,standard,1
2049,53,275421.56,low,email,43611,1,0,gold,1
2050,80,37780.16,medium,in_branch,62448,1,0,gold,1
2051,29,2502.65,high,in_branch,58998,0,0,standard,0
2052,86,218830.15,medium,phone,22492,1,1,gold,1
2053,30,256190.01,medium,in_branch,75108,0,1,platinum,1
2054,19,295473.81,medium,email,9902,0,0,gold,1
2055,54,495765.91,high,sms,11423,1,0,gold,1
2056,22,99548.01,high,in_branch,81493,0,1,gold,1
2057,69,57559.17,low,in_branch,94785,0,1,standard,0
2058,80,261044.18,high,email,80961,1,0,platinum,0
2059,55,28869.05,high,phone,30759,0,0,platinum,1
2060,88,37802.96,medium,sms,84112,1,0,standard,0
2061,45,393961.06,low,phone,90900,0,0,standard,0
2062,30,344649.76,high,sms,94142,0,0,gold,0
2063,22,115677.1,medium,phone,91678,1,0,gold,1
2064,35,434812.78,low,in_branch,34403,0,0,platinum,1
2065,86,393832.54,medium,sms,27780,0,1,standard,1
2066,39,334737.27,low,sms,76726,0,0,standard,0
2067,21,473032.85,low,email,35600,1,1,standard,1
2068,86,488789.72,high,email,41789,0,0,gold,0
2069,74,201179.88,low,email,38959,0,1,standard,1
2070,59,43355.78,low,email,22848,1,1,standard,1
2071,38,757.23,medium,in_branch,30304,1,1,platinum,1
2072,38,272327.42,high,phone,84097,0,0,standard,0
2073,69,259818.37,medium,email,74650,0,0,gold,0
2074,46,21140.63,low,sms,88179,1,0,standard,0
2075,39,215714.0,high,sms,85119,1,1,platinum,1
2076,18,185580.03,medium,in_branch,83081,0,0,standard,0
2077,24,85647.54,high,sms,68262,1,0,gold,0
2078,54,464520.66,medium,sms,93127,1,1,standard,0
2079,67,422956.68,medium,phone,87750,1,1,gold,0
2080,31,72220.08,low,email,37430,0,1,gold,1
2081,87,238169.51,low,in_branch,46607,1,1,standard,1
2082,43,122194.99,low,email,9883,1,1,standard,1
2083,71,427291.77,high,sms,66578,1,1,platinum,1
2084,27,476900.14,high,in_branch,89262,0,0,gold,0
2085,26,247124.48,high,email,45694,1,0,standard,1
2086,44,118657.13,high,sms,83521,1,1,gold,0
2087,42,434901.12,medium,phone,99819,0,1,gold,0
2088,19,284293.28,low,in_branch,36096,1,0,platinum,1
2089,19,122533.75,high,sms,42599,1,1,platinum,1
2090,30,201181.19,low,phone,39661,0,1,standard,1
2091,57,307097.18,medium,phone,86091,1,1,standard,0
2092,53,275110.65,high,in_branch,9695,0,0,gold,1
2093,60,187229.14,high,phone,7015,1,0,platinum,1
2094,76,302481.53,medium,sms,84656,0,0,gold,1
2095,64,96547.53,medium,phone,21324,1,1,platinum,1
2096,55,337947.32,high,sms,28133,0,1,gold,1
2097,58,157369.58,low,sms,93294,1,0,gold,1
2098,39,172224.59,medium,phone,49993,1,0,platinum,0
2099,47,463907.63,low,phone,7736,1,1,standard,1
2100,63,175479.64,high,phone,45227,0,1,gold,1
2101,41,135569.47,low,in_branch,64941,1,1,platinum,1
2102,59,487068.15,low,phone,79187,0,1,platinum,1
2103,36,309999.27,medium,in_branch,29085,1,1,platinum,1
2104,88,219845.18,high,in_branch,65219,0,0,standard,0
2105,32,145803.73,low,sms,17144,1,0,standard,1
2106,84,263852.59,high,in_branch,41023,0,1,standard,0
2107,23,182685.44,medium,phone,40356,0,0,standard,1
2108,38,423183.74,medium,phone,68476,1,1,standard,0
2109,43,413311.66,medium,phone,90316,0,1,standard,1
2110,19,332888.79,low,sms,28239,0,1,platinum,1
2111,79,96628.78,low,email,83479,1,0,gold,0
2112,88,48102.17,low,phone,46595,1,0,platinum,1
2113,71,285065.61,high,email,76013,0,0,standard,0
2114,82,261358.97,medium,sms,11479,0,0,gold,1
2115,54,326535.8,high,phone,97147,1,0,platinum,0
2116,43,321974.89,low,sms,86434,0,1,gold,1
2117,66,245306.33,medium,phone,42896,1,1,standard,1
2118,18,112619.13,low,in_branch,95518,1,0,gold,1
2119,29,61233.0,low,email,54031,1,0,standard,1
2120,50,422714.11,medium,phone,22560,0,1,platinum,1
2121,59,467361.59,low,sms,84355,0,0,gold,0
2122,27,464238.76,medium,sms,43696,0,0,gold,1
2123,32,239329.59,high,sms,34542,1,1,standard,1
2124,46,28730.17,low,in_branch,60335,1,1,standard,1
2125,84,280150.6,high,in_branch,53866,1,0,gold,1
2126,57,223067.58,high,in_branch,50166,0,1,platinum,0
2127,76,43031.15,low,email,79703,1,0,platinum,1
2128,79,113624.1,medium,phone,74209,0,0,platinum,0
2129,29,102871.96,high,sms,78013,1,1,standard,0
2130,39,24731.7,high,phone,38405,0,1,platinum,1
2131,86,180076.35,medium,email,27436,1,0,standard,0
2132,76,343431.21,high,email,65261,1,0,gold,1
2133,74,486185.7,high,email,68088,1,0,standard,0
2134,72,417962.08,high,in_branch,54345,0,1,gold,1
2135,31,105007.02,medium,in_branch,22128,0,1,platinum,1
2136,23,128480.4,low,sms,55910,1,0,platinum,1
2137,52,413035.66,high,email,78009,0,0,platinum,0
2138,46,272015.83,medium,in_branch,18799,1,0,platinum,1
2139,76,63554.67,low,sms,40103,0,1,standard,1
2140,49,121875.36,low,sms,22716,0,1,gold,1
2141,31,271467.52,medium,sms,21026,1,1,platinum,1
2142,51,126036.58,medium,email,34966,1,0,gold,1
2143,26,42759.04,low,sms,55128,1,1,gold,1
2144,85,151225.98,low,email,88111,1,1,standard,1
2145,60,156169.63,low,phone,90217,1,0,platinum,1
2146,78,336725.44,low,in_branch,87184,0,0,gold,1
2147,69,129444.52,high,in_branch,75227,1,0,gold,0
2148,62,488275.23,medium,in_branch,86816,1,0,platinum,0
2149,76,13572.21,low,in_branch,60414,1,1,standard,1
2150,31,439028.65,medium,email,9768,0,1,standard,1
2151,39,427038.08,medium,in_branch,35099,1,0,gold,1
2152,40,320660.58,low,in_branch,85105,0,1,gold,1
2153,35,150448.94,high,email,75930,0,1,platinum,0
2154,81,288005.31,high,in_branch,69394,1,1,gold,1
2155,71,33683.95,medium,sms,81998,1,0,standard,1
2156,87,32769.99,medium,sms,40772,0,0,platinum,1
2157,78,103580.14,medium,sms,32808,0,0,standard,1
2158,77,387934.29,high,phone,73925,0,1,platinum,1
2159,20,35985.25,low,phone,48391,0,0,platinum,1
2160,70,472112.91,medium,phone,55106,0,1,standard,1
2161,37,290304.43,low,email,12057,1,0,platinum,1
2162,75,451373.3,high,sms,47707,0,1,standard,0
2163,35,145227.19,high,email,28343,1,0,platinum,1
2164,81,373735.54,low,in_branch,41151,1,0,platinum,1
2165,39,96907.3,low,phone,34104,1,0,platinum,1
2166,39,423085.09,low,email,74356,0,0,gold,1
2167,59,162996.64,low,phone,48718,0,1,gold,1
2168,29,2402.88,low,phone,52225,0,1,platinum,1
2169,64,485882.66,low,phone,9919,0,1,gold,1
2170,61,448263.73,medium,phone,77124,1,0,standard,0
2171,34,415960.79,medium,email,28790,1,0,gold,1
2172,35,493835.31,low,sms,16649,1,1,gold,1
2173,27,260948.32,medium,sms,54160,0,0,standard,1
2174,19,220610.16,medium,phone,7544,1,1,gold,1
2175,75,379974.87,low,email,49738,1,1,gold,1
2176,26,252409.86,medium,in_branch,95592,0,1,gold,1
2177,66,34077.34,high,email,72324,1,0,gold,0
2178,21,289842.04,high,in_branch,45243,0,0,platinum,0
2179,43,418574.16,high,phone,12624,0,0,platinum,1
2180,31,236101.23,low,email,64875,0,0,platinum,1
2181,86,389420.81,low,phone,57686,0,0,platinum,1
2182,83,325017.33,medium,sms,9310,1,1,standard,1
2183,27,218557.4,high,phone,66941,1,1,standard,1
2184,87,361883.16,low,in_branch,32972,0,1,standard,1
2185,84,323643.95,medium,email,33749,1,1,standard,1
2186,44,409722.59,low,sms,29403,1,1,standard,1
2187,75,289782.21,high,in_branch,65981,1,1,gold,0
2188,70,420697.32,low,phone,87763,1,0,gold,0
2189,59,34271.24,medium,in_branch,82262,1,0,platinum,1
2190,78,68645.09,medium,email,27621,1,1,standard,1
2191,25,32775.47,low,sms,42203,1,0,standard,1
2192,86,421504.06,low,email,18898,0,0,platinum,1
2193,71,136320.97,medium,phone,44234,0,0,standard,1
2194,60,471730.8,medium,email,43092,0,1,gold,1
2195,20,373479.58,high,sms,56866,1,0,gold,1
2196,20,434126.88,high,sms,45872,1,1,standard,1
2197,54,429211.52,low,email,60606,0,1,gold,1
2198,55,398854.2,medium,phone,62447,0,1,gold,0
2199,60,188766.67,high,sms,73086,0,1,standard,0
2200,84,284298.29,medium,sms,40757,1,1,platinum,1
2201,65,104731.25,medium,in_branch,40850,1,0,standard,0
2202,60,464712.37,medium,phone,59583,1,0,gold,1
2203,39,74609.61,medium,sms,54827,1,1,standard,1
2204,33,20065.99,medium,phone,47355,0,1,platinum,1
2205,28,412196.1,high,phone,62859,1,0,platinum,1
2206,67,59043.37,medium,in_branch,45621,1,0,platinum,1
2207,26,193819.65,medium,in_branch,45742,0,0,platinum,0
2208,56,29231.32,low,in_branch,55141,0,0,gold,1
2209,65,235002.63,high,sms,46469,0,1,gold,1
2210,47,13612.7,medium,phone,26632,0,0,gold,1
2211,32,358036.55,low,sms,23910,0,0,platinum,1
2212,52,485153.86,medium,phone,25772,0,1,platinum,1
2213,48,42674.32,medium,in_branch,30425,0,1,platinum,1
2214,44,315394.32,low,email,97689,1,1,gold,1
2215,67,364754.42,high,in_branch,36700,0,1,standard,1
2216,25,389694.33,high,email,8910,1,0,standard,1
2217,41,230523.48,high,in_branch,83965,0,1,standard,0
2218,89,77084.97,high,phone,8759,0,0,gold,1
2219,54,153870.07,high,in_branch,79714,0,1,standard,0
2220,70,155112.06,high,in_branch,14125,1,1,platinum,1
2221,50,457157.4,medium,phone,61742,0,0,gold,1
2222,80,149822.35,low,sms,49487,0,1,gold,1
2223,23,54201.0,medium,phone,9939,1,1,standard,1
2224,29,251437.25,medium,email,62475,0,0,standard,1
2225,55,237291.11,high,sms,68319,1,0,standard,1
2226,76,396291.39,medium,in_branch,24691,1,0,standard,1
2227,75,305685.89,low,in_branch,7036,1,0,standard,1
